product_id,product_link,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMGFWCYMWQHUABW,https://www.flipkart.com/product/p/item?pid=COMGFWCYMWQHUABW,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,32 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,Yes,34.04 cm (13.4 Inch),3840 x 2400 Pixel,,"2,64,990"
COMG3ZF8XRZAHVT7,https://www.flipkart.com/product/p/item?pid=COMG3ZF8XRZAHVT7,Ryzen 9 Octa Core,,3.1 GHz with Turbo Boost up to 4.8 GHz,1 TB,32 GB,NVIDIA GeForce GTX 1650,4 GB,Yes,34.04 cm (13.4 Inch),3840 x 2400 Pixel,60 Hz,"1,99,990"
COMG4WZ7FBP4SDAA,https://www.flipkart.com/product/p/item?pid=COMG4WZ7FBP4SDAA,Core i3,10th Gen,2.1 GHz with Turbo Boost Upto 4.1 GHz,256 GB,4 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"35,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGJ75HHG7U3ZSG,https://www.flipkart.com/product/p/item?pid=COMGJ75HHG7U3ZSG,Core i7,12th Gen,"Base Frequency 3.50 GHz, Max Turbo Boost Upto 4.7 GHz",1 TB,32 GB,NVIDIA GeForce RTX 3060,6 GB,No,35.56 cm (14 Inch),1920 x 1080 Pixels,,"2,46,490"
COMGH3UFXZYZE6AG,https://www.flipkart.com/product/p/item?pid=COMGH3UFXZYZE6AG,Core i7,12th Gen,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,42,491"
COMGE82NKVHVFM7H,https://www.flipkart.com/product/p/item?pid=COMGE82NKVHVFM7H,Core i5,12th Gen,"1.3 GHz upto Max 4.4 GHz,",256 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"57,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGZ4PNFZMMUQQB,https://www.flipkart.com/product/p/item?pid=COMGZ4PNFZMMUQQB,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 2050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"62,990"
COMFVNK6TZQ9GRB6,https://www.flipkart.com/product/p/item?pid=COMFVNK6TZQ9GRB6,Core i7,10th Gen,1.2 GHz with Turbo Boost Upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce GTX,,Yes,33.78 cm (13.3 inch),1920 x 1080 Pixel,,"2,39,759"
COMG5YDPM8FZZWMQ,https://www.flipkart.com/product/p/item?pid=COMG5YDPM8FZZWMQ,Core i5,11th Gen,2.4GHz with Turbo Boost Upto 3.8GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),2160 x 1440 Pixel,,"42,999"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGGH4KUZFVRQ2Z,https://www.flipkart.com/product/p/item?pid=COMGGH4KUZFVRQ2Z,Core i5,12th Gen,,512 GB,8 GB,Intel Integrated,,No,40.64 cm (16 inch),1920 x 1080$$Pixels pixel,,"78,990"
COMGB6DZHKZRFWHW,https://www.flipkart.com/product/p/item?pid=COMGB6DZHKZRFWHW,Celeron Dual Core,,2.8,,4 GB,Intel Integrated UHD Graphics 600,,No,29.46 cm (11.6 Inch),1366 x 768 Pixels,,"19,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMG6F878EDPPGEY,https://www.flipkart.com/product/p/item?pid=COMG6F878EDPPGEY,Core i5,11th Gen,2.5 GHz Upto Max Turbo Frequency at 4.5 GHz,512 GB,8 GB,Intel Integrated MX350,2 GB,Yes,35.56 cm (14 inch),1920 x 1080 Pixels,,"70,499"
COMGDGNFANZMQPAC,https://www.flipkart.com/product/p/item?pid=COMGDGNFANZMQPAC,Core i5,12th Gen,Base Frequency 1.7 GHz Max Turbo Frequency Upto 4.4 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),2880 x 1800 Pixel,,"94,990"
COMGZS9GYMHMGDT6,https://www.flipkart.com/product/p/item?pid=COMGZS9GYMHMGDT6,Core i7,13th Gen,1.50 GHz up to 5.00 GHz,1 TB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"1,29,990"
COMG3Z7M7BWVWBHC,https://www.flipkart.com/product/p/item?pid=COMG3Z7M7BWVWBHC,Celeron Dual Core,,1.1 GHz with Turbo Boost Upto 2.8 GHz,,4 GB,Intel Integrated UHD 600,,No,29.46 cm (11.6 inch),1366 x 768 Pixels,,"20,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMG7HHSQFEZDJ5W,https://www.flipkart.com/product/p/item?pid=COMG7HHSQFEZDJ5W,Ryzen 9 Octa Core,,3.0 GHz upto max turbo frequency at 4.8 GHz,1 TB,32 GB,NVIDIA GeForce GTX 1650,4 GB,Yes,34.04 cm (13.4 inch),1920 x 1200 Pixel,,"1,89,990"
COMGGYXA927PVTBZ,https://www.flipkart.com/product/p/item?pid=COMGGYXA927PVTBZ,Ryzen 3 Quad Core,,,512 GB,8 GB,AMD Radeon AMD Radeon™ Graphics,,No,35.56 cm (14 inch),1366 x 768 pixel,,"29,490"
COMGH53NRC3F9ZCP,https://www.flipkart.com/product/p/item?pid=COMGH53NRC3F9ZCP,Core i5,12th Gen,Max Frequency Up to 2.4 GHz,512 GB,16 GB,Intel Integrated UHD,,Yes,33.02 cm (13 Inch),1920 x 1080 Pixel,,"1,73,636"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGJ75HBFWSDCTR,https://www.flipkart.com/product/p/item?pid=COMGJ75HBFWSDCTR,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,165 Hz,"1,09,490"
COMFQFG9GJNTT67S,https://www.flipkart.com/product/p/item?pid=COMFQFG9GJNTT67S,Core i5,10th Gen,1.2 GHz with Turbo Boost Upto 3.7 GHz,128 GB,8 GB,Intel Integrated Iris Plus,,Yes,33.02 cm (13 inch),2256 x 1504 Pixel,,"94,490"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGGRGZE3VZFZFJ,https://www.flipkart.com/product/p/item?pid=COMGGRGZE3VZFZFJ,Ryzen 5 Hexa Core,,,512 GB,16 GB,Intel Integrated,,No,40.64 cm (16 inch),1920 x 1080 pixel,,"62,490"
COMGZMKFYWTYHDYH,https://www.flipkart.com/product/p/item?pid=COMGZMKFYWTYHDYH,Core i9,13th Gen,Max Turbo Frequency up to 5.4 GHz,1 TB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,39.62 cm (15.6 Inch),2880 x 1620 Pixel,120 Hz,"1,60,000"
COMGHGYYTPVDHR4D,https://www.flipkart.com/product/p/item?pid=COMGHGYYTPVDHR4D,Ryzen 7 Octa Core,,3.2 GHz with Max Turbo Boost Frequency Up to 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"1,00,889"
COMGZMYFUAHZSQHW,https://www.flipkart.com/product/p/item?pid=COMGZMYFUAHZSQHW,Ryzen 5 Quad Core,,,512 GB,16 GB,AMD Radeon,,No,39.62 cm (15.6 inch),1920 x 1080$$Pixels pixel,,"59,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,000"
COMET95TNJX5TCFK,https://www.flipkart.com/product/p/item?pid=COMET95TNJX5TCFK,Core i7,7th Gen,2.8 GHz with Turbo Boost Upto 3.8 GHz,128 GB,16 GB,NVIDIA GeForce GTX 1050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"1,12,990"
COMGZVGHGYG4A3V2,https://www.flipkart.com/product/p/item?pid=COMGZVGHGYG4A3V2,Core i3,13th Gen,3.30GHz Upto 4.50GHz,512 GB,8 GB,Intel Integrated Integrated,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"48,990"
COMGNRNVW3HHPXFD,https://www.flipkart.com/product/p/item?pid=COMGNRNVW3HHPXFD,Celeron Dual Core,,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz,,4 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1366 x 768 Pixel,,"19,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGHY4DFFQC2ZHW,https://www.flipkart.com/product/p/item?pid=COMGHY4DFFQC2ZHW,Core i5,12th Gen,"Base Clock 3.30 Ghz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"65,990"
COMGH3UF7RZ7MUC4,https://www.flipkart.com/product/p/item?pid=COMGH3UF7RZ7MUC4,Ryzen 5 Hexa Core,,2.1 GHz with Turbo Boost Upto 4.0 GHz,512 GB,16 GB,AMD Radeon AMD,,Yes,35.56 cm (14 Inch),1920 x 1200 Pixel,,"92,290"
COMGHQ3ZMNFBHGUG,https://www.flipkart.com/product/p/item?pid=COMGHQ3ZMNFBHGUG,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"41,590"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGH2WTFGEYZKKE,https://www.flipkart.com/product/p/item?pid=COMGH2WTFGEYZKKE,Core i5,12th Gen,Max Frequency Up to 2.4 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,Yes,33.78 cm (13.3 Inch),1920 x 1080 Pixel,,"80,800"
COMGFM5BXGAMEWPE,https://www.flipkart.com/product/p/item?pid=COMGFM5BXGAMEWPE,Ryzen 5 Quad Core,,3.7,512 GB,8 GB,AMD Radeon Vega 8 Graphics,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"40,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGZMXTZ2UA8WY8,https://www.flipkart.com/product/p/item?pid=COMGZMXTZ2UA8WY8,Ryzen 5 Quad Core,,,512 GB,16 GB,AMD Radeon,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"59,990"
COMGMNCQCGZZ8YVG,https://www.flipkart.com/product/p/item?pid=COMGMNCQCGZZ8YVG,Core i3,11th Gen,3.00 GHz Upto 4.10 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"36,990"
COMGZDQJTHBWRG2F,https://www.flipkart.com/product/p/item?pid=COMGZDQJTHBWRG2F,Core i7,13th Gen,Upto 5.00GHz,512 GB,16 GB,Intel Integrated Integrated,,No,35.56 cm (14 Inch),2880 x 1800 Pixel,90 Hz,"1,12,990"
COMGP8QVTK3EQDXE,https://www.flipkart.com/product/p/item?pid=COMGP8QVTK3EQDXE,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce GTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"74,990"
COMGZT6ZQBZVEWCW,https://www.flipkart.com/product/p/item?pid=COMGZT6ZQBZVEWCW,Ryzen 5 Hexa Core,,3.3GHz Upto 4.55GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"79,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMFXU6PVWS9ABQN,https://www.flipkart.com/product/p/item?pid=COMFXU6PVWS9ABQN,Core i5,11th Gen,4.20 GHz Max Turbo Frequency,512 GB,8 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,,"79,290"
COMGH3CDHYZSAX6F,https://www.flipkart.com/product/p/item?pid=COMGH3CDHYZSAX6F,Core i5,12th Gen,2.1 GHz up to 4.7 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,43.18 cm (17 Inch),2560 x 1600 Pixel,,"1,01,299"
COMGH8YQQSMFGXNZ,https://www.flipkart.com/product/p/item?pid=COMGH8YQQSMFGXNZ,Ryzen 7 Octa Core,,1.80 GHz up to 4.30 GHz,512 GB,16 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"89,976"
COMG4HYPMXYZHYR4,https://www.flipkart.com/product/p/item?pid=COMG4HYPMXYZHYR4,Core i5,11th Gen,Max Turbo Frequency upto 4.40 GHz,512 GB,16 GB,NA NVIDIA MX450,2 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"78,290"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGZNSBMUR7S8WY,https://www.flipkart.com/product/p/item?pid=COMGZNSBMUR7S8WY,Ryzen 3 Quad Core,,2.4GHz Upto 4.1GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"41,490"
COMFXU6PYJXDWZD3,https://www.flipkart.com/product/p/item?pid=COMFXU6PYJXDWZD3,Core i5,10th Gen,2.5 GHz with Turbo Boost Upto 4.5 GHz,512 GB,8 GB,NVIDIA GeForce GTX 1650 Ti,4 GB,No,43.94 cm (17.3 inch),1920 x 1080 Pixel,120 Hz,"71,990"
COMGFKWMFWZX2WHY,https://www.flipkart.com/product/p/item?pid=COMGFKWMFWZX2WHY,Core i5,11th Gen,,512 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920x1080$$Pixels pixel,,"53,490"
COMG49CZSTYBPQNX,https://www.flipkart.com/product/p/item?pid=COMG49CZSTYBPQNX,Celeron Dual Core,,1.1 GHz with Turbo Boost Upto 2.4 GHz,,4 GB,Intel Integrated HD 500,,No,35.56 cm (14 inch),1366 x 768 Pixels,,"16,990"
COMGFRHGEBGTUX96,https://www.flipkart.com/product/p/item?pid=COMGFRHGEBGTUX96,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD Graphics,,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,,"78,000"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"40,990"
COMGG63HWNMXZKDF,https://www.flipkart.com/product/p/item?pid=COMGG63HWNMXZKDF,Core i5,12th Gen,"1.3 GHz upto Max 4.4 GHz,",512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"60,490"
COMGH2WTEJHQSAQY,https://www.flipkart.com/product/p/item?pid=COMGH2WTEJHQSAQY,Core i7,12th Gen,1.1 GHz Max Turbo Boost Frequency Up to 4.7 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,Yes,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"1,02,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGNVRAXTGH4ZF4,https://www.flipkart.com/product/p/item?pid=COMGNVRAXTGH4ZF4,MediaTek Kompanio 1200,,Upto 2.6 GHz(2j),256 GB,8 GB,MediaTek Integrated Integrated,,No,33.78 cm (13.3 Inch),1920 x 1080 Pixel,,"35,990"
COMGP9ZV4FSVGVGP,https://www.flipkart.com/product/p/item?pid=COMGP9ZV4FSVGVGP,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"69,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGFWCYA8XZNJGD,https://www.flipkart.com/product/p/item?pid=COMGFWCYA8XZNJGD,Ryzen 9 Octa Core,,3.3 GHz upto max turbo frequency at 4.9 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 3080 Ti,16 GB,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"3,69,990"
COMGP6ZASZ3CBHFK,https://www.flipkart.com/product/p/item?pid=COMGP6ZASZ3CBHFK,Core i3,12th Gen,"2xP-core 1.2 / 4.4GHz, 4xE-core 0.9 / 3.3GHz",512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"45,988"
COMGBHKFAYHEMVAT,https://www.flipkart.com/product/p/item?pid=COMGBHKFAYHEMVAT,Celeron Dual Core,,2.8,,4 GB,Intel Integrated UHD Graphics,,Yes,35.56 cm (14 Inch),1366 x 768 Pixels,,"18,990"
COMGHQYYV5YWBSVY,https://www.flipkart.com/product/p/item?pid=COMGHQYYV5YWBSVY,Core i7,12th Gen,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2880 x 1800 Pixel,,"1,15,999"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGH8YQSUUZTXWG,https://www.flipkart.com/product/p/item?pid=COMGH8YQSUUZTXWG,Core i5,12th Gen,"Base Frequency 1.20 GHz, Max Turbo Boost Upto 4.40 GHz",512 GB,8 GB,Intel Integrated UHD,,No,40.64 cm (16 inch),1920 x 1080 Pixels,,"69,490"
COMGDVXPNGFMHWTX,https://www.flipkart.com/product/p/item?pid=COMGDVXPNGFMHWTX,Ryzen 9 Octa Core,10th Gen,,512 GB,16 GB,NVIDIA GeForce RTX RTX3060-6GB,6 GB,No,42.16 cm (16.6 inch),1080-1920 pixel,,"99,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGZDQJZXFNV7QD,https://www.flipkart.com/product/p/item?pid=COMGZDQJZXFNV7QD,Core i3,,Max turbo frequency at 3.8 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"40,900"
COMGHQYYZAPDVHGJ,https://www.flipkart.com/product/p/item?pid=COMGHQYYZAPDVHGJ,Ryzen 7 Octa Core,,2.70 GHz up to 4.70 GHz,1 TB,16 GB,AMD Radeon AMD,,No,40.64 cm (16 Inch),"3840 x 2400, Pixel",,"1,38,999"
COMGJ75HHZZ22GKF,https://www.flipkart.com/product/p/item?pid=COMGJ75HHZZ22GKF,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"60,990"
COMGEG3ZCAGPJDYG,https://www.flipkart.com/product/p/item?pid=COMGEG3ZCAGPJDYG,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.4 GHz",512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"57,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGHFPSZFKSHWWG,https://www.flipkart.com/product/p/item?pid=COMGHFPSZFKSHWWG,MediaTek Kompanio 500,,2.0,,4 GB,MediaTek Integrated,,Yes,26.67 cm (10.5 inch),1920 x 1200 pixel,,"29,990"
COMFVKZG5G4Y99G7,https://www.flipkart.com/product/p/item?pid=COMFVKZG5G4Y99G7,Core i5,8th Gen,1.6 GHz with Turbo Boost Upto 3.9 GHz,512 GB,8 GB,Intel Integrated UHD 620,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"78,990"
COMGJS5FTRGHXS8R,https://www.flipkart.com/product/p/item?pid=COMGJS5FTRGHXS8R,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"79,990"
COMGZ2Y4SGZZBCFJ,https://www.flipkart.com/product/p/item?pid=COMGZ2Y4SGZZBCFJ,Ryzen 5 Octa Core,,,512 GB,8 GB,AMD Radeon,,No,35.56 cm (14 inch),1920 x 1080$$Pixels pixel,,"50,890"
COMGJ4YGNM5ZBMVH,https://www.flipkart.com/product/p/item?pid=COMGJ4YGNM5ZBMVH,Core i7,12th Gen,2.3 GHz GHz with Max Turbo Boost Frequency Up to 4.70 GHz,512 GB,16 GB,NA,,Yes,40.64 cm (16 Inch),3072 x 1920 Pixel,,"1,44,490"
COMGGZ4WS3SAMB8Z,https://www.flipkart.com/product/p/item?pid=COMGGZ4WS3SAMB8Z,Core i7,12th Gen,1.1 GHz Max Turbo Boost Frequency Up to 4.7 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,Yes,43.94 cm (17.3 Inch),2560 x 1920 Pixel,,"3,29,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"40,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGFWCYYMRVCGNT,https://www.flipkart.com/product/p/item?pid=COMGFWCYYMRVCGNT,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,16 GB,AMD Radeon AMD,,Yes,34.04 cm (13.4 Inch),3840 x 2400 Pixel,,"2,09,990"
COMGHRH8ZQHBGZ22,https://www.flipkart.com/product/p/item?pid=COMGHRH8ZQHBGZ22,Core i5,11th Gen,2.5 GHz upto max turbo frequency at 4.5 Ghz,512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920x1080 Pixels,120 Hz,"58,900"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGFWCYKH5JAM6Y,https://www.flipkart.com/product/p/item?pid=COMGFWCYKH5JAM6Y,Ryzen 9 Octa Core,,3.3 GHz with Max Boost Up to 4.4 GHz,1 TB,32 GB,AMD Radeon 6800S,8 GB,No,35.56 cm (14 inch),2560 x 1600 Pixel,120 Hz,"1,89,999"
