product_id,product_link,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMGP8QVTK3EQDXE,https://www.flipkart.com/product/p/item?pid=COMGP8QVTK3EQDXE,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce GTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"74,990"
COMF7US7QH7WHGA5,https://www.flipkart.com/product/p/item?pid=COMF7US7QH7WHGA5,Core i5,8th Gen,1.6 GHz with Turbo Boost Upto 3.4 GHz,512 GB,8 GB,Intel Integrated UHD 620,,No,33.78 cm (13.3 inch),1920 x 1080 Pixel,,"74,990"
COMGZ5F3BTZ7QEVD,https://www.flipkart.com/product/p/item?pid=COMGZ5F3BTZ7QEVD,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,256 GB,16 GB,NVIDIA GeForce RTX 2050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"66,990"
COMGZ3SPZMUK8GYF,https://www.flipkart.com/product/p/item?pid=COMGZ3SPZMUK8GYF,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"48,990"
COMGZMKFXVECFKC8,https://www.flipkart.com/product/p/item?pid=COMGZMKFXVECFKC8,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),1920 x 1200 Pixel,,"69,990"
COMGZS9GYMHMGDT6,https://www.flipkart.com/product/p/item?pid=COMGZS9GYMHMGDT6,Core i7,13th Gen,1.50 GHz up to 5.00 GHz,1 TB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"1,29,990"
COMGGH4KUZFVRQ2Z,https://www.flipkart.com/product/p/item?pid=COMGGH4KUZFVRQ2Z,Core i5,12th Gen,,512 GB,8 GB,Intel Integrated,,No,40.64 cm (16 inch),1920 x 1080$$Pixels pixel,,"78,990"
COMFVSYVAM3MPYEH,https://www.flipkart.com/product/p/item?pid=COMFVSYVAM3MPYEH,Core i7,10th Gen,2.3 GHz with Turbo Boost Upto 5.1 GHz,1 TB,32 GB,NVIDIA GeForce RTX 2070 Max-Q,8 GB,No,39.62 cm (15.6 inch),3840 x 2160 Pixel,,"2,14,990"
COMGPXMKYMBK2CQA,https://www.flipkart.com/product/p/item?pid=COMGPXMKYMBK2CQA,Core i3,11th Gen,3.0 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"39,989"
COMGDRC9UUY5NDRR,https://www.flipkart.com/product/p/item?pid=COMGDRC9UUY5NDRR,Pentium Quad Core,,1.1 Ghz With Turbo Upto 3.0,256 GB,8 GB,Intel Integrated UHD,,No,35.81 cm (14.1 inch),1366 x 768 pixel,,"31,900"
COMGF3B7K5FAXBXV,https://www.flipkart.com/product/p/item?pid=COMGF3B7K5FAXBXV,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,96.52 cm (38 cm),1920 x 1080 Pixels,120 Hz,"92,990"
COMGP22NZZSRJKWC,https://www.flipkart.com/product/p/item?pid=COMGP22NZZSRJKWC,Core i7,12th Gen,2.3 GHz with Turbo Boost Upto 4.7 GHz,1 TB,32 GB,NVIDIA Quadro T600,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"1,80,093"
COMG4J5GAFCYD4RP,https://www.flipkart.com/product/p/item?pid=COMG4J5GAFCYD4RP,Core i3,11th Gen,4.1 GHz Max Turbo Frequency,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"48,990"
COMG4WZ7FBP4SDAA,https://www.flipkart.com/product/p/item?pid=COMG4WZ7FBP4SDAA,Core i3,10th Gen,2.1 GHz with Turbo Boost Upto 4.1 GHz,256 GB,4 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"35,990"
COMGHJ46TMZFEPYE,https://www.flipkart.com/product/p/item?pid=COMGHJ46TMZFEPYE,Core i7,12th Gen,"Base Frequency 3.40 GHz, Max Turbo Boost Frequency Up to 4.70 GHz",1 TB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),2560 x 1600 Pixels,,"1,29,990"
COMGPU47KZHXAACH,https://www.flipkart.com/product/p/item?pid=COMGPU47KZHXAACH,Core i3,11th Gen,,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixels,60 Hz,"31,990"
COMGPXFYQFGBD3DT,https://www.flipkart.com/product/p/item?pid=COMGPXFYQFGBD3DT,Ryzen 7 Octa Core,,2.0 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"61,991"
COMFG9YRKW6YM6WX,https://www.flipkart.com/product/p/item?pid=COMFG9YRKW6YM6WX,Core i3,7th Gen,2.3 GHz,256 GB,4 GB,Intel Integrated HD 620,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"31,490"
COMGP22NMZQ5JN6T,https://www.flipkart.com/product/p/item?pid=COMGP22NMZQ5JN6T,Core i7,12th Gen,2.1 GHz with Turbo Boost Upto 4.7 GHz,512 GB,16 GB,NVIDIA Quadro T550,4 GB,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"1,49,845"
COMGPNG4TCUJRPK2,https://www.flipkart.com/product/p/item?pid=COMGPNG4TCUJRPK2,Ryzen 5 Hexa Core,,3.3GHz Upto 4.2GHz,512 GB,8 GB,NVIDIA GeForce RTX 2050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"76,990"
COMGG3S9HPZAGCGN,https://www.flipkart.com/product/p/item?pid=COMGG3S9HPZAGCGN,Celeron Quad Core,,"Base Frequency 1.1 GHz, Max Turbo Frequency at 2.8 GHz",128 GB,4 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"21,990"
COMGJ75HHG7U3ZSG,https://www.flipkart.com/product/p/item?pid=COMGJ75HHG7U3ZSG,Core i7,12th Gen,"Base Frequency 3.50 GHz, Max Turbo Boost Upto 4.7 GHz",1 TB,32 GB,NVIDIA GeForce RTX 3060,6 GB,No,35.56 cm (14 Inch),1920 x 1080 Pixels,,"2,46,490"
COMFC9JMMQUZFEFS,https://www.flipkart.com/product/p/item?pid=COMFC9JMMQUZFEFS,Core i7,8th Gen,2.2 GHz with Turbo Boost Upto 4.1 GHz,512 GB,16 GB,NVIDIA GeForce RTX 2060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,74,490"
COMGPNG4ZJAFR3PH,https://www.flipkart.com/product/p/item?pid=COMGPNG4ZJAFR3PH,Ryzen 7 Octa Core,,3.2GHz Upto 4.4GHz,512 GB,16 GB,NVIDIA GeForce RTX 2050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"90,990"
COMGPUDYNVSXBW4W,https://www.flipkart.com/product/p/item?pid=COMGPUDYNVSXBW4W,Core i5,12th Gen,,512 GB,16 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 x 1080$$Pixels pixel,,"59,800"
COMGGBGRYJF4RN9S,https://www.flipkart.com/product/p/item?pid=COMGGBGRYJF4RN9S,Core i7,12th Gen,"Base 2.3 GHz, up to 4.7 GHz",1 TB,32 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,40.64 cm (16 inch),3840 x 2400 Pixel,,"1,99,990"
COMGPXFYQFGBD3DT,https://www.flipkart.com/product/p/item?pid=COMGPXFYQFGBD3DT,Ryzen 7 Octa Core,,2.0 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"61,991"
COMGHJ46TMZFEPYE,https://www.flipkart.com/product/p/item?pid=COMGHJ46TMZFEPYE,Core i7,12th Gen,"Base Frequency 3.40 GHz, Max Turbo Boost Frequency Up to 4.70 GHz",1 TB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),2560 x 1600 Pixels,,"1,29,990"
COMGFWCYMWQHUABW,https://www.flipkart.com/product/p/item?pid=COMGFWCYMWQHUABW,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,32 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,Yes,34.04 cm (13.4 Inch),3840 x 2400 Pixel,,"2,64,990"
COMG4WZ7FBP4SDAA,https://www.flipkart.com/product/p/item?pid=COMG4WZ7FBP4SDAA,Core i3,10th Gen,2.1 GHz with Turbo Boost Upto 4.1 GHz,256 GB,4 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"35,990"
COMGZS9GYMHMGDT6,https://www.flipkart.com/product/p/item?pid=COMGZS9GYMHMGDT6,Core i7,13th Gen,1.50 GHz up to 5.00 GHz,1 TB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"1,29,990"
COMGMFK7MHZWV5YY,https://www.flipkart.com/product/p/item?pid=COMGMFK7MHZWV5YY,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"59,990"
COMGJ75HBFWSDCTR,https://www.flipkart.com/product/p/item?pid=COMGJ75HBFWSDCTR,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,165 Hz,"1,09,490"
COMGH3UFXZYZE6AG,https://www.flipkart.com/product/p/item?pid=COMGH3UFXZYZE6AG,Core i7,12th Gen,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,42,491"
COMGP9ZV4FSVGVGP,https://www.flipkart.com/product/p/item?pid=COMGP9ZV4FSVGVGP,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"70,490"
COMFDGW3EHXBFHG2,https://www.flipkart.com/product/p/item?pid=COMFDGW3EHXBFHG2,Core i5,8th Gen,1.6 GHz with Turbo Boost Upto 3.9 GHz,256 GB,8 GB,Intel Integrated UHD 620,,Yes,33.78 cm (13.3 inch),1920 x 1080 Pixel,,"1,36,590"
COMGM7VX2GEKUXNC,https://www.flipkart.com/product/p/item?pid=COMGM7VX2GEKUXNC,Ryzen 7 Octa Core,,3.2GHz upto 4.4 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,59,990"
COMG5AYMDY4WBVWP,https://www.flipkart.com/product/p/item?pid=COMG5AYMDY4WBVWP,Core i5,11th Gen,4.2 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"69,990"
COMGHH37EFVWF9KV,https://www.flipkart.com/product/p/item?pid=COMGHH37EFVWF9KV,Core i3,12th Gen,,512 GB,8 GB,Intel Integrated,,Yes,39.62 cm (15.6 inch),1920 x 1080 pixel,,"49,990"
COMGPQEXKNS6N2ZM,https://www.flipkart.com/product/p/item?pid=COMGPQEXKNS6N2ZM,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"89,990"
COMGH8YQSUUZTXWG,https://www.flipkart.com/product/p/item?pid=COMGH8YQSUUZTXWG,Core i5,12th Gen,"Base Frequency 1.20 GHz, Max Turbo Boost Upto 4.40 GHz",512 GB,8 GB,Intel Integrated UHD,,No,40.64 cm (16 inch),1920 x 1080 Pixels,,"69,490"
COMGF3324VCUJTUF,https://www.flipkart.com/product/p/item?pid=COMGF3324VCUJTUF,Ryzen 5 Hexa Core,,2.9 GHz with Max Turbo Boost Frequency Up to 4.5 GHz,512 GB,16 GB,AMD Radeon AMD,,Yes,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"99,990"
COMG3ZF8XRZAHVT7,https://www.flipkart.com/product/p/item?pid=COMG3ZF8XRZAHVT7,Ryzen 9 Octa Core,,3.1 GHz with Turbo Boost up to 4.8 GHz,1 TB,32 GB,NVIDIA GeForce GTX 1650,4 GB,Yes,34.04 cm (13.4 Inch),3840 x 2400 Pixel,60 Hz,"2,39,990"
COMGCRFYZF5TK7ZU,https://www.flipkart.com/product/p/item?pid=COMGCRFYZF5TK7ZU,Ryzen 7 Quad Core,,2.3 Ghz With Turbo Upto 4.0,512 GB,16 GB,AMD Radeon Radeon RX Vega 10 Graphics,,No,39.62 cm (15.6 inch),1920 x 1080$$Pixels pixel,,"69,000"
COMGEHP5T7J9M7U7,https://www.flipkart.com/product/p/item?pid=COMGEHP5T7J9M7U7,Core i5,10th Gen,1.0 GHz upto Max Turbo Frequency at 3.6 GHz,512 GB,8 GB,Intel Integrated UHD Graphics,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"37,990"
COMGPPGPXUCMF7JG,https://www.flipkart.com/product/p/item?pid=COMGPPGPXUCMF7JG,Ryzen 7 Octa Core,11th Gen,,512 GB,16 GB,AMD Radeon AMD Radeon Graphics,,No,35.56 cm (14 inch),1920 x 1080 pixel,,"53,100"
COMGGZ23GZFCQFCZ,https://www.flipkart.com/product/p/item?pid=COMGGZ23GZFCQFCZ,Core i7,12th Gen,Max Turbo Boost at 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX A1000,4 GB,No,40.64 cm (16 inch),2560 x 1660 Pixel,60 Hz,"1,04,990"
COMGZKHQHERZG2RP,https://www.flipkart.com/product/p/item?pid=COMGZKHQHERZG2RP,Ryzen 5 Hexa Core,,3.3GHz Upto 4.2GHz,512 GB,16 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),2880 x 1800 Pixel,90 Hz,"69,990"
COMGH2WTEJHQSAQY,https://www.flipkart.com/product/p/item?pid=COMGH2WTEJHQSAQY,Core i7,12th Gen,1.1 GHz Max Turbo Boost Frequency Up to 4.7 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,Yes,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"1,02,990"
COMGHA9RB2HCTRR9,https://www.flipkart.com/product/p/item?pid=COMGHA9RB2HCTRR9,Ryzen 5 Hexa Core,,2.4 GHz upto max turbo frequency at 4.3 Ghz,512 GB,16 GB,Intel Integrated AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"62,593"
COMGFRHGEBGTUX96,https://www.flipkart.com/product/p/item?pid=COMGFRHGEBGTUX96,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD Graphics,,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,,"78,000"
COMGZDQJYMNVAJCE,https://www.flipkart.com/product/p/item?pid=COMGZDQJYMNVAJCE,Core i5,13th Gen,Max Turbo Frequency up to 4.6 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"63,990"
COMGHMQAWY4J78QH,https://www.flipkart.com/product/p/item?pid=COMGHMQAWY4J78QH,Core i5,12th Gen,"Base Frequency 2.5 GHz, Max Turbo Boost at 4.5 GHz",512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,120 Hz,"89,590"
COMGJPSURQFFEFS9,https://www.flipkart.com/product/p/item?pid=COMGJPSURQFFEFS9,Core i7,12th Gen,,512 GB,16 GB,Intel Integrated Intel Iris X Graphics,,No,35.56 cm (14 inch),2880 x 1800 pixel,90 Hz,"1,04,990"
COMGJ75HJTPNGAFD,https://www.flipkart.com/product/p/item?pid=COMGJ75HJTPNGAFD,Core i7,12th Gen,"Base Frequency 3.50 GHz, Max Turbo Boost Upto 4.7 GHz",1 TB,32 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,43.94 cm (17.3 Inch),1920 x 1080 Pixels,,"3,00,490"
COMGP4JAYAJDKAUE,https://www.flipkart.com/product/p/item?pid=COMGP4JAYAJDKAUE,Core i3,13th Gen,,512 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"47,990"
COMGD6KGRF4CZ2PB,https://www.flipkart.com/product/p/item?pid=COMGD6KGRF4CZ2PB,Core i5,10th Gen,2.5 Ghz With Turbo Upto 4.5,1 TB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 inch),1920 x 1080$$Pixels pixel,144 Hz,"68,357"
COMFXU6PYJXDWZD3,https://www.flipkart.com/product/p/item?pid=COMFXU6PYJXDWZD3,Core i5,10th Gen,2.5 GHz with Turbo Boost Upto 4.5 GHz,512 GB,8 GB,NVIDIA GeForce GTX 1650 Ti,4 GB,No,43.94 cm (17.3 inch),1920 x 1080 Pixel,120 Hz,"71,990"
COMGGJZFVXYDGQBR,https://www.flipkart.com/product/p/item?pid=COMGGJZFVXYDGQBR,Ryzen 9 Octa Core,,Max Boost Upto 4.9 GHz,1 TB,32 GB,AMD Radeon 3050 Ti,4 GB,Yes,34.04 cm (13.4 Inch),1920 x 1200 Pixels,120 Hz,"1,51,990"
COMGH2WT8TVQ5H6T,https://www.flipkart.com/product/p/item?pid=COMGH2WT8TVQ5H6T,Core i5,12th Gen,Max Frequency Up to 2.4 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,Yes,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"93,990"
COMGCVHM7TAJFGNB,https://www.flipkart.com/product/p/item?pid=COMGCVHM7TAJFGNB,Ryzen 5 Quad Core,,2.1 GHz with Turbo Boost Upto 3.5 GHz,256 GB,8 GB,AMD Radeon Vega 8,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"45,420"
COMGH3UF7RZ7MUC4,https://www.flipkart.com/product/p/item?pid=COMGH3UF7RZ7MUC4,Ryzen 5 Hexa Core,,2.1 GHz with Turbo Boost Upto 4.0 GHz,512 GB,16 GB,AMD Radeon AMD,,Yes,35.56 cm (14 Inch),1920 x 1200 Pixel,,"92,290"
COMGZDQJBTAFSUMY,https://www.flipkart.com/product/p/item?pid=COMGZDQJBTAFSUMY,Core i5,13th Gen,Max Turbo Frequency up to 4.6 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"64,990"
COMGJ75H9TH3ZGTD,https://www.flipkart.com/product/p/item?pid=COMGJ75H9TH3ZGTD,Core i7,12th Gen,"Base Frequency 3.50 GHz, Max Turbo Boost Upto 4.7 GHz",1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,360 Hz,"2,46,490"
COMGB6DZZVHY7J6K,https://www.flipkart.com/product/p/item?pid=COMGB6DZZVHY7J6K,Ryzen 7 Octa Core,,4.3,512 GB,16 GB,AMD Radeon Radeon Graphics,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,,"63,990"
COMGE73KEFYBU8A9,https://www.flipkart.com/product/p/item?pid=COMGE73KEFYBU8A9,Core i5,12th Gen,4.5,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,43.94 cm (17.3 Inch),1920 x 1080 Pixels,144 Hz,"94,990"
COMGBHZBMTQDSGEH,https://www.flipkart.com/product/p/item?pid=COMGBHZBMTQDSGEH,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,165 Hz,"1,04,990"
COMGC3HZSD5563YC,https://www.flipkart.com/product/p/item?pid=COMGC3HZSD5563YC,Core i5,11th Gen,4.2,512 GB,8 GB,Intel Integrated Iris Xe Graphics,,No,35.56 cm (14 Inch),1920 x 1080 Pixels,,"61,499"
COMG9NYDGGGKQH4G,https://www.flipkart.com/product/p/item?pid=COMG9NYDGGGKQH4G,Ryzen 5 Quad Core,,2.1 GHz to Max Turbo Frequency at 3.5 GHz,256 GB,8 GB,AMD Radeon,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"41,670"
COMGZVGHGYG4A3V2,https://www.flipkart.com/product/p/item?pid=COMGZVGHGYG4A3V2,Core i3,13th Gen,3.30GHz Upto 4.50GHz,512 GB,8 GB,Intel Integrated Integrated,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"48,990"
COMGEHP5F28TYVZC,https://www.flipkart.com/product/p/item?pid=COMGEHP5F28TYVZC,Core i5,10th Gen,1.0 GHz upto Max Turbo Frequency at 3.6 GHz,512 GB,8 GB,Intel Integrated UHD Graphics,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"37,990"
COMFQFG9GJNTT67S,https://www.flipkart.com/product/p/item?pid=COMFQFG9GJNTT67S,Core i5,10th Gen,1.2 GHz with Turbo Boost Upto 3.7 GHz,128 GB,8 GB,Intel Integrated Iris Plus,,Yes,33.02 cm (13 inch),2256 x 1504 Pixel,,"94,490"
COMFHKKHKPRRG3ZZ,https://www.flipkart.com/product/p/item?pid=COMFHKKHKPRRG3ZZ,Core i5,8th Gen,1.6 GHz with Turbo Boost Upto 3.4 GHz,512 GB,8 GB,Intel Integrated UHD 620,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"64,990"
COMGBH9JUPSVKGGV,https://www.flipkart.com/product/p/item?pid=COMGBH9JUPSVKGGV,Core i7,11th Gen,4.6,1 TB,16 GB,NVIDIA GeForce RTX RTX 3050,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"1,13,990"
COMGHSHJWYGVVEBZ,https://www.flipkart.com/product/p/item?pid=COMGHSHJWYGVVEBZ,Ryzen 7 Dual Core,11th Gen,,512 GB,16 GB,AMD Radeon amd,,No,35.56 cm (14 inch),2880 x 1800 pixel,,"67,990"
COMG24PGWEJEQCZN,https://www.flipkart.com/product/p/item?pid=COMG24PGWEJEQCZN,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,4 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920x1080 Pixels,,"45,990"
COMG5RQ2HEYHCJEC,https://www.flipkart.com/product/p/item?pid=COMG5RQ2HEYHCJEC,Core i3,11th Gen,3.0 GHz with Turbo Boost up to 4.1 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"44,990"
COMGG3S9DVFEZAFC,https://www.flipkart.com/product/p/item?pid=COMGG3S9DVFEZAFC,Celeron Quad Core,,"Base Frequency 1.1 GHz, Max Turbo Frequency at 2.8 GHz",256 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"22,990"
COMGHQYYV5YWBSVY,https://www.flipkart.com/product/p/item?pid=COMGHQYYV5YWBSVY,Core i7,12th Gen,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2880 x 1800 Pixel,,"1,15,999"
COMGGZ4WS3SAMB8Z,https://www.flipkart.com/product/p/item?pid=COMGGZ4WS3SAMB8Z,Core i7,12th Gen,1.1 GHz Max Turbo Boost Frequency Up to 4.7 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,Yes,43.94 cm (17.3 Inch),2560 x 1920 Pixel,,"3,29,990"
COMG6D9UBWS3PB2J,https://www.flipkart.com/product/p/item?pid=COMG6D9UBWS3PB2J,Core i3,10th Gen,1.2 GHz upto max turbo frequency at 3.4 Ghz,256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"43,590"
COMFWXWJX8GKZ57Y,https://www.flipkart.com/product/p/item?pid=COMFWXWJX8GKZ57Y,Ryzen 7 Quad Core,,2.3 GHz with Turbo Boost Upto 4 GHz,512 GB,8 GB,AMD Radeon RX Vega 10,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"52,990"
COMGZUPTMS35YZC8,https://www.flipkart.com/product/p/item?pid=COMGZUPTMS35YZC8,Core i7,13th Gen,,512 GB,16 GB,MediaTek Integrated Iris Xe,,Yes,35.56 cm (14 inch),2880 x 1800 pixel,,"1,22,000"
COMGHF2FPVYK3F4Y,https://www.flipkart.com/product/p/item?pid=COMGHF2FPVYK3F4Y,Core i3,11th Gen,3.0,256 GB,8 GB,Intel Integrated INTEL UHD,,No,35.56 cm (14 inch),1920 x 1080 pixel,60 Hz,"36,990"
COMGHGYYTPVDHR4D,https://www.flipkart.com/product/p/item?pid=COMGHGYYTPVDHR4D,Ryzen 7 Octa Core,,3.2 GHz with Max Turbo Boost Frequency Up to 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"1,00,889"
COMFVSRGMR6GZDXV,https://www.flipkart.com/product/p/item?pid=COMFVSRGMR6GZDXV,Core i5,10th Gen,1.2 GHz with Turbo Boost Upto 3.7 GHz,256 GB,8 GB,Intel Integrated Iris Plus,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"71,490"
COMGPC5U8TZ9QPWW,https://www.flipkart.com/product/p/item?pid=COMGPC5U8TZ9QPWW,Core i5,12th Gen,,512 GB,8 GB,Intel Integrated INTEL,,No,39.62 cm (15.6 inch),1920x 1080 pixel,120 Hz,"60,224"
COMGMV9SGSFNZ8GD,https://www.flipkart.com/product/p/item?pid=COMGMV9SGSFNZ8GD,Ryzen 5 Hexa Core,,2.3GHz Upto 4.2GHz,512 GB,8 GB,AMD Radeon AMD,,Yes,33.78 cm (13.3 Inch),1920 x 1080 Pixel,,"82,500"
COMG26RVGAMPPUGS,https://www.flipkart.com/product/p/item?pid=COMG26RVGAMPPUGS,Core i5,11th Gen,4.2 GHz with Turbo Boost Technology,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"57,990"
COMG4HYPMXYZHYR4,https://www.flipkart.com/product/p/item?pid=COMG4HYPMXYZHYR4,Core i5,11th Gen,Max Turbo Frequency upto 4.40 GHz,512 GB,16 GB,NA NVIDIA MX450,2 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"78,290"
COMGAEHJ4BYZZEJJ,https://www.flipkart.com/product/p/item?pid=COMGAEHJ4BYZZEJJ,Core i5,11th Gen,2.4 GHz with Turbo Frequency upto 4.2 GHz,256 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixels,60 Hz,"45,072"
COMGGBGRCKYM3DXR,https://www.flipkart.com/product/p/item?pid=COMGGBGRCKYM3DXR,Core i7,12th Gen,"Base 2.3 GHz, up to 4.7 GHz",1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.64 cm (16 inch),3840 x 2400 Pixel,,"1,99,999"
